file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\web\ErrorProperties.java,org.springframework.boot.autoconfigure.web.ErrorProperties$IncludeAttribute,enum,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\jdbc\MultiDataSourceConfiguration.java,org.springframework.boot.autoconfigure.jdbc.MultiDataSourceConfiguration,class,3,5,2,3,2,1,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\hazelcast\HazelcastConnectionDetailsConfiguration.java,org.springframework.boot.autoconfigure.hazelcast.HazelcastConnectionDetailsConfiguration$HazelcastClientConfigConfiguration,innerclass,5,5,0,5,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test-autoconfigure\src\test\java\org\springframework\boot\test\autoconfigure\security\SecurityTestApplication.java,org.springframework.boot.test.autoconfigure.security.SecurityTestApplication$MyController,innerclass,3,3,0,3,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\condition\ConditionalOnMissingBeanTests.java,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests$OtherExampleBean,innerclass,1,1,0,1,1,2,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-testcontainers\src\dockerTest\java\org\springframework\boot\testcontainers\lifecycle\TestcontainersImportWithPropertiesInjectedIntoLoadTimeWeaverAwareBeanIntegrationTests.java,org.springframework.boot.testcontainers.lifecycle.TestcontainersImportWithPropertiesInjectedIntoLoadTimeWeaverAwareBeanIntegrationTests$MockEntityManager,innerclass,2,2,0,2,1,1,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\endpoint\web\annotation\AbstractWebEndpointIntegrationTests.java,org.springframework.boot.actuate.endpoint.web.annotation.AbstractWebEndpointIntegrationTests$VoidWriteResponseEndpoint,innerclass,3,3,0,3,2,1,0,1,0,0,1,1,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,9,0,0,0,0,0,1,0,1,0,1,0,0,0,0,8,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\web\reactive\error\DummyBody.java,org.springframework.boot.autoconfigure.web.reactive.error.DummyBody,class,1,2,1,1,2,1,0,0,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\context\ImportsContextCustomizerTests.java,org.springframework.boot.test.context.ImportsContextCustomizerTests,class,28,28,0,28,10,1,0,3,45,0,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,25,0,49,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\amqp\RabbitProperties.java,org.springframework.boot.autoconfigure.amqp.RabbitProperties$Cache,innerclass,2,2,0,2,2,1,0,0,1,0.5,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,42,2,0,0,0,0,0,0,2,0,2,0,0,2,0,6,9,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\data\mongo\MongoReactiveDataAutoConfigurationTests.java,org.springframework.boot.autoconfigure.data.mongo.MongoReactiveDataAutoConfigurationTests,class,16,16,0,16,14,1,0,24,0,0.14285715,0.84615386,0.84615386,14,0,0,1,0,13,13,0,0,0,1,0,0,1,0,0,1,0,1,112,1,0,0,0,3,28,3,15,0,28,1,0,1,13,86,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docs\src\main\java\org\springframework\boot\docs\appendix\configurationmetadata\manualhints\valuehint\MyProperties.java,org.springframework.boot.docs.appendix.configurationmetadata.manualhints.valuehint.MyProperties,class,1,1,0,1,2,1,0,0,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,6,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\web\reactive\HttpHandlerAutoConfigurationTests.java,org.springframework.boot.autoconfigure.web.reactive.HttpHandlerAutoConfigurationTests$WebHttpHandlerBuilderCustomizers,innerclass,3,3,0,3,1,1,0,3,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,0,0,0,0,4,1,0,0,3,14,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\context\properties\ConfigurationPropertiesReportEndpointProxyTests.java,org.springframework.boot.actuate.context.properties.ConfigurationPropertiesReportEndpointProxyTests,class,10,10,0,10,2,2,0,17,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,4,0,5,0,7,1,0,5,2,35,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\main\java\org\springframework\boot\actuate\endpoint\web\reactive\AbstractWebFluxEndpointHandlerMapping.java,org.springframework.boot.actuate.endpoint.web.reactive.AbstractWebFluxEndpointHandlerMapping$ReactiveSecurityContext,innerclass,2,2,0,2,5,1,0,4,0,0.5,0.33333334,0.33333334,4,0,2,1,0,1,3,0,0,0,2,1,0,2,0,0,2,0,0,17,3,0,0,0,1,1,0,3,1,3,0,0,0,0,22,26,0
C:\User\balu\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\context\properties\ConfigurationProperties.java,org.springframework.boot.build.context.properties.ConfigurationProperties,class,3,6,3,3,8,1,0,10,0,0.25,0.33333334,0.33333334,4,1,0,1,0,3,3,0,0,0,1,0,0,1,0,0,1,0,2,32,3,3,0,1,0,3,0,5,0,5,3,0,0,0,41,16,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\jdbc\DataSourceHealthContributorAutoConfigurationTests.java,org.springframework.boot.actuate.autoconfigure.jdbc.DataSourceHealthContributorAutoConfigurationTests$DataSourceConfig,innerclass,5,5,0,5,1,1,0,6,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,9,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\data\jpa\AbstractJpaRepositoriesAutoConfigurationTests.java,org.springframework.boot.autoconfigure.data.jpa.AbstractJpaRepositoriesAutoConfigurationTests$TestConfiguration,innerclass,3,3,0,3,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\data\neo4j\Neo4jDataProperties.java,org.springframework.boot.autoconfigure.data.neo4j.Neo4jDataProperties,class,1,3,2,1,2,1,0,0,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,19,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\endpoint\condition\ConditionalOnAvailableEndpointTests.java,org.springframework.boot.actuate.autoconfigure.endpoint.condition.ConditionalOnAvailableEndpointTests$HealthEndpoint,innerclass,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\observation\web\servlet\WebMvcObservationAutoConfigurationTests.java,org.springframework.boot.actuate.autoconfigure.observation.web.servlet.WebMvcObservationAutoConfigurationTests$TestServerHttpObservationFilterRegistrationConfiguration,innerclass,4,4,0,4,1,1,0,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\main\java\org\springframework\boot\actuate\data\redis\RedisReactiveHealthIndicator.java,org.springframework.boot.actuate.data.redis.RedisReactiveHealthIndicator,class,10,11,1,10,8,2,0,22,19,0.71428573,0,0,7,0,1,5,1,0,2,0,0,0,1,0,0,1,0,0,1,0,2,28,7,0,0,0,0,2,0,1,0,6,1,0,0,5,31,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\web\servlet\WebMvcAutoConfiguration.java,org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration,innerclass,46,46,0,46,40,2,0,57,158,0.8666666,0.09166667,0.23333333,20,0,11,4,5,0,16,0,0,0,6,0,0,6,0,0,5,0,1,145,26,3,10,2,1,5,0,22,0,22,3,0,0,0,113,9,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test-autoconfigure\src\main\java\org\springframework\boot\test\autoconfigure\orm\jpa\DataJpaTypeExcludeFilter.java,org.springframework.boot.test.autoconfigure.orm.jpa.DataJpaTypeExcludeFilter,class,2,2,0,2,1,4,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\web\mappings\MappingsEndpointTests.java,org.springframework.boot.actuate.web.mappings.MappingsEndpointTests,class,21,22,1,21,7,1,0,28,21,0,0,0,7,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,154,4,0,0,0,0,31,10,23,0,27,1,0,5,5,44,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\websocket\servlet\WebSocketServletAutoConfigurationTests.java,org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfigurationTests,class,25,25,0,25,7,3,0,29,21,0,0,0,7,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,1,89,1,0,0,5,0,20,0,16,1,17,1,0,5,1,67,0,0
C:\User\balu\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\classpath\CheckClasspathForProhibitedDependencies.java,org.springframework.boot.build.classpath.CheckClasspathForProhibitedDependencies,class,8,10,2,8,10,2,0,25,22,0.7916667,0.5,0.5,8,0,4,4,0,0,4,0,0,0,3,2,0,3,0,0,2,0,5,36,5,1,0,0,0,15,0,5,1,8,2,0,0,3,56,1025,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test-autoconfigure\src\dockerTest\java\org\springframework\boot\test\autoconfigure\data\redis\ExampleRedisApplication.java,org.springframework.boot.test.autoconfigure.data.redis.ExampleRedisApplication,class,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\endpoint\condition\ConditionalOnAvailableEndpointTests.java,org.springframework.boot.actuate.autoconfigure.endpoint.condition.ConditionalOnAvailableEndpointTests$ShutdownEndpoint,innerclass,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docs\src\test\java\org\springframework\boot\docs\testing\utilities\outputcapture\MyOutputCaptureTestsTests.java,org.springframework.boot.docs.testing.utilities.outputcapture.MyOutputCaptureTestsTests,class,1,1,0,1,0,2,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\logging\LogFileWebEndpointTests.java,org.springframework.boot.actuate.logging.LogFileWebEndpointTests,class,6,6,0,6,5,1,0,14,0,0.3,1,1,5,0,0,0,0,5,5,0,0,0,2,0,0,2,0,0,1,0,1,30,0,0,0,0,0,7,0,8,0,8,0,0,0,0,37,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\web\reactive\ReactiveWebServerFactoryAutoConfigurationTests.java,org.springframework.boot.autoconfigure.web.reactive.ReactiveWebServerFactoryAutoConfigurationTests$ForwardedHeaderTransformerConfiguration,innerclass,3,3,0,3,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\data\ConditionalOnRepositoryTypeTests.java,org.springframework.boot.autoconfigure.data.ConditionalOnRepositoryTypeTests$ReactiveRepository,innerclass,2,2,0,2,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\wavefront\WavefrontPropertiesConfigAdapter.java,org.springframework.boot.actuate.autoconfigure.metrics.export.wavefront.WavefrontPropertiesConfigAdapter,class,9,11,2,9,11,3,0,10,25,0.45454547,0.27272728,0.27272728,11,0,11,0,0,0,11,0,0,0,1,0,0,1,0,0,1,0,0,37,10,0,0,0,0,1,0,1,0,1,0,0,0,0,28,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\flyway\FlywayAutoConfiguration.java,org.springframework.boot.autoconfigure.flyway.FlywayAutoConfiguration$FlywayDataSourceCondition$FlywayUrlCondition,innerclass,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,26,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\ImportAutoConfigurationTests.java,org.springframework.boot.autoconfigure.ImportAutoConfigurationTests$ConfigB,innerclass,3,3,0,3,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\ImportAutoConfigurationTests.java,org.springframework.boot.autoconfigure.ImportAutoConfigurationTests$ConfigA,innerclass,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\liquibase\LiquibaseAutoConfiguration.java,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfiguration$SpringLiquibaseCustomizer,interface,1,1,0,1,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\ImportAutoConfigurationTests.java,org.springframework.boot.autoconfigure.ImportAutoConfigurationTests$ConfigD,innerclass,3,3,0,3,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\ImportAutoConfigurationTests.java,org.springframework.boot.autoconfigure.ImportAutoConfigurationTests$ConfigC,innerclass,3,3,0,3,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\observation\ObservationAutoConfiguration.java,org.springframework.boot.actuate.autoconfigure.observation.ObservationAutoConfiguration$MetricsWithTracingConfiguration,innerclass,8,8,0,8,1,1,0,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\endpoint\web\documentation\AbstractEndpointDocumentationTests.java,org.springframework.boot.actuate.autoconfigure.endpoint.web.documentation.AbstractEndpointDocumentationTests$BaseDocumentationConfiguration,innerclass,17,17,0,17,1,1,0,0,0,0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\main\java\org\springframework\boot\actuate\env\EnvironmentEndpoint.java,org.springframework.boot.actuate.env.EnvironmentEndpoint$PropertySourceEntryDescriptor,innerclass,2,2,0,2,3,1,0,0,0,0.33333334,0,0,3,0,2,1,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,14,25,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\condition\AbstractNestedConditionTests.java,org.springframework.boot.autoconfigure.condition.AbstractNestedConditionTests$DoubleNestedConfig,innerclass,3,3,0,3,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test-autoconfigure\src\test\java\org\springframework\boot\test\autoconfigure\actuate\observability\AutoConfigureObservabilitySlicedIntegrationTests.java,org.springframework.boot.test.autoconfigure.actuate.observability.AutoConfigureObservabilitySlicedIntegrationTests,class,9,9,0,9,3,1,0,5,0,0,1,1,3,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\quartz\QuartzEndpointWebIntegrationTests.java,org.springframework.boot.actuate.quartz.QuartzEndpointWebIntegrationTests$TestConfiguration,innerclass,12,12,0,12,9,1,0,22,10,0,0,0,5,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,39,3,4,0,0,0,0,0,5,0,5,1,0,0,0,30,8,0
C:\User\balu\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\Library.java,org.springframework.boot.build.bom.Library$LibraryVersion,innerclass,3,3,0,3,13,1,0,9,43,0.6363636,0.13333334,0.13333334,11,0,10,1,0,0,10,0,0,0,1,0,0,1,0,0,1,0,1,46,10,0,0,0,0,9,7,7,2,5,1,0,0,0,20,9,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\SharedMetadataReaderFactoryContextInitializer.java,org.springframework.boot.autoconfigure.SharedMetadataReaderFactoryContextInitializer,class,12,12,0,12,4,1,0,4,3,0.6666667,0,0,3,0,3,0,0,0,3,0,0,0,1,1,1,0,0,0,1,0,0,98,3,0,0,0,0,2,1,2,1,2,1,0,3,0,47,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\condition\OnJavaCondition.java,org.springframework.boot.autoconfigure.condition.OnJavaCondition,class,11,13,2,11,6,2,0,11,3,0.6666667,0,0,3,0,1,1,1,0,2,0,0,0,1,1,0,1,0,0,1,0,2,24,4,0,3,0,1,5,1,7,2,7,1,0,0,0,58,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docs\src\main\java\org\springframework\boot\docs\features\springapplication\startuptracking\MyApplication.java,org.springframework.boot.docs.features.springapplication.startuptracking.MyApplication,class,4,5,1,4,1,1,0,2,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\mock\mockito\DefinitionsParserTests.java,org.springframework.boot.test.mock.mockito.DefinitionsParserTests$MockBeanMultipleClasses,innerclass,3,3,0,3,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docs\src\main\java\org\springframework\boot\docs\io\restclient\webclient\ssl\Details.java,org.springframework.boot.docs.io.restclient.webclient.ssl.Details,class,0,1,1,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C:\User\balu\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\context\properties\Snippets.java,org.springframework.boot.build.context.properties.Snippets,class,10,12,2,10,16,1,0,41,20,0.6875,0.6666667,1,8,0,0,5,0,3,3,0,0,0,2,0,0,2,0,0,2,0,9,78,2,1,1,1,1,9,1,12,4,20,3,0,0,7,66,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\main\java\org\springframework\boot\actuate\endpoint\web\reactive\AbstractWebFluxEndpointHandlerMapping.java,org.springframework.boot.actuate.endpoint.web.reactive.AbstractWebFluxEndpointHandlerMapping$ReactiveWebOperation,interface,3,3,0,3,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\endpoint\web\ServletEndpointManagementContextConfigurationTests.java,org.springframework.boot.actuate.autoconfigure.endpoint.web.ServletEndpointManagementContextConfigurationTests$TestConfig,innerclass,9,9,0,9,3,1,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,2,0,0,0,0,0,0,0,2,16,8,0
